id,text,target,target_sentiment,companies_sentiment,consumers_sentiment,len,sentimient,sentimient_probas,emotion,emotion_prob,hateful,targeted,aggressive
201804,Las empresas españolas ante el desafío de la ciberseguridad,empresas españolas,negative,negative,neutral,59,NEG,0.6484286785125732,others,0.9805396795272827,0.02504648268222809,0.006114401388913393,0.013321160338819027
3171658,La publicidad caerá un 17% este año,publicidad,negative,negative,neutral,35,NEG,0.6032127141952515,others,0.9217669367790222,0.03389516845345497,0.009817230515182018,0.0107430350035429
6113947,JPMorgan: Vender acciones ahora conlleva mucho riesgo,Vender acciones,negative,negative,neutral,53,NEG,0.7689778804779053,others,0.9790246486663818,0.026021689176559448,0.0047847311943769455,0.00952728558331728
70135,La UE reduce su lista de paraísos fiscales en medio del escándalo por los 'Papeles de Pandora',UE,positive,neutral,positive,94,NEG,0.6049793362617493,others,0.972735583782196,0.01851797290146351,0.004958768840879202,0.009383012540638447
5438416,Los anuncios sin ley de los ‘influencers’ tienen los días contados,anuncios sin ley,negative,negative,positive,66,NEG,0.9271619319915771,others,0.9679471850395203,0.24588492512702942,0.0042607407085597515,0.062104348093271255
6145580,"La propiedad intelectual podría ""desaparecer"" en el metaverso, según un prestigioso abogado especializado: así pueden protegerse las marcas, según los expertos",propiedad intelectual,negative,negative,neutral,159,NEU,0.7440007925033569,others,0.9874754548072815,0.037704262882471085,0.005094754509627819,0.015166533179581165
299559,Lindorff anuncia el despido de 449 trabajadores en España,Lindorff,negative,neutral,negative,57,NEG,0.7581545114517212,others,0.9926787614822388,0.012590792030096054,0.005802033934742212,0.00814950093626976
312612,CCOO convoca paro en el centro de Amazon en San Fernando el 18 de mayo,centro de Amazon,negative,negative,negative,70,NEU,0.48541948199272156,others,0.9920576214790344,0.013704751618206501,0.006658373400568962,0.00776713015511632
313931,Los taxistas se trasladan al centro de Madrid en su séptimo día de huelga,taxistas,negative,neutral,negative,73,NEU,0.5385270714759827,others,0.9936275482177734,0.021362341940402985,0.005149654112756252,0.011733436957001686
322452,Feelcapital alerta de que los fondos de pensiones se venden sin realizar perfil de riesgo,fondos de pensiones,negative,neutral,negative,89,NEG,0.6782594919204712,others,0.9855362772941589,0.023624662309885025,0.005672707222402096,0.011417106725275517
352280,"El interés de las hipotecas sigue en mínimos del 1,9% a pesar del auge de los tipos fijos",interés de las hipotecas,negative,neutral,positive,89,NEU,0.4979722797870636,others,0.974415123462677,0.020556839182972908,0.005364494398236275,0.009680903516709805
398347,Airbus cierra sus plantas en España cuatro días y Volkswagen tres semanas,Airbus,negative,negative,negative,73,NEU,0.48772773146629333,others,0.9850535988807678,0.05843169987201691,0.006356624886393547,0.022436100989580154
429038,Hidalgo (Globalia) vaticina el fin de la agencia de viaje para sacar billetes,Hidalgo (Globalia),negative,negative,negative,77,NEG,0.669062614440918,others,0.98301100730896,0.02603723481297493,0.005147631745785475,0.009493835270404816
442187,Jubilados protestan en Madrid contra norma sobre pensiones y el taxi se une,norma sobre pensiones,negative,neutral,negative,75,NEG,0.8191455006599426,others,0.9838761687278748,0.03874467685818672,0.006423158571124077,0.020618664100766182
454377,La reunión de Fomento con los estibadores acaba sin acuerdo,reunión de Fomento,negative,negative,negative,59,NEG,0.8190260529518127,others,0.9934647679328918,0.014509046450257301,0.005387458950281143,0.010445785708725452
454986,"Empresas portuarias denuncian el ""vandalismo"" de los estibadores",Empresas portuarias,negative,negative,neutral,64,NEG,0.8557067513465881,others,0.7839430570602417,0.036134153604507446,0.0037944612558931112,0.01596825197339058
473575,Así ha sido el robo de película de 750 kg. de oro en un aeropuerto de Brasil,robo de película,negative,neutral,negative,76,NEG,0.7450477480888367,others,0.8637398481369019,0.03920842334628105,0.004231414757668972,0.013361106626689434
502117,"La vivienda se encarece un 4,2 % en eurozona y UE en último trimestre de 2018",vivienda,negative,neutral,negative,77,NEU,0.5015096664428711,others,0.8775225877761841,0.016677821055054665,0.006309241987764835,0.008902834728360176
574836,Papelón del Gobierno: así es el dinero que descubre ahora para las pensiones,Gobierno,negative,neutral,negative,76,NEG,0.9414486885070801,anger,0.4430057406425476,0.023223713040351868,0.005032203625887632,0.010634600184857845
618023,Vesuvius se niega a retirar el ERE que afecta a 128 trabajadores,Vesuvius,negative,neutral,neutral,64,NEG,0.8826974034309387,others,0.9825335144996643,0.009831838309764862,0.00746804429218173,0.007487154565751553
624854,Las aerolíneas ven difícil poder reemplazar a Thomas Cook a corto plazo,aerolíneas,negative,neutral,negative,71,NEG,0.8629379868507385,others,0.979268491268158,0.024764256551861763,0.004088700748980045,0.010586319491267204
626110,Declarada en concurso In Destination Incoming tras la quiebra Thomas Cook,In Destination Incoming,negative,neutral,neutral,73,NEU,0.5041778683662415,others,0.984203577041626,0.011735692620277405,0.00840514525771141,0.00858374871313572
626507,Twitter y Tweetdeck experimentan problemas que impiden su uso con normalidad,Twitter,negative,neutral,negative,76,NEG,0.8717325329780579,others,0.9774494767189026,0.014516671188175678,0.0047432612627744675,0.010062319226562977
635705,"El sector de componentes para coches ve un 2020 ""desafiante"" y ""preocupante""",sector de componentes para coches,negative,neutral,negative,76,NEG,0.9287746548652649,others,0.7372024655342102,0.015497427433729172,0.005041544791311026,0.008234056644141674
646800,Telefónica gana un 50% menos hasta septiembre tras reestructurar su plantilla,Telefónica,negative,neutral,neutral,77,NEU,0.7255157232284546,others,0.9858502745628357,0.022799916565418243,0.008802380412817001,0.010886825621128082
664446,"El sector inmobiliario, a la cola en sostenibilidad, pide objetivos realistas",sector inmobiliario,negative,neutral,negative,77,NEG,0.6876969933509827,others,0.9919762015342712,0.02340034954249859,0.005815831013023853,0.00986197404563427
691487,Agencias de viajes recomiendan no viajar a China y facilitar cancelaciones,China,negative,neutral,negative,74,NEU,0.5860220193862915,others,0.9851235747337341,0.0449717678129673,0.00427622627466917,0.021824723109602928
691787,División de opiniones entre las CCAA sobre la decisión de Hacienda de dar un mayor margen de déficit tras negar los fondos del IVA,Hacienda,negative,neutral,neutral,130,NEG,0.7530738711357117,others,0.9947509169578552,0.00985594093799591,0.0054524801671504974,0.006765814498066902
744557,Barricadas y quema de neumáticos frente a la planta de Alcoa por los despidos,planta de Alcoa,negative,neutral,negative,77,NEG,0.8467020988464355,others,0.8981558680534363,0.02060066908597946,0.004183050245046616,0.013451616279780865
810037,Medidas frente a la ocupación ilegal de viviendas,ocupación ilegal de viviendas,negative,neutral,negative,49,NEG,0.7342126369476318,others,0.9892405867576599,0.05708344653248787,0.004200119525194168,0.015643341466784477
831306,El 20% de los españoles ya tiene problemas para pagar su hipoteca o alquiler,20% de los españoles,negative,neutral,negative,76,NEG,0.8610243201255798,others,0.9762618541717529,0.11549936234951019,0.0035198861733078957,0.031302034854888916
840628,Facturas falsas y fraude fiscal: varapalo al promotor de oficinas que acusa al Gobierno de comprar periodistas,promotor de oficinas,negative,neutral,negative,110,NEG,0.8231267929077148,others,0.5110816359519958,0.010948372073471546,0.005673767067492008,0.007809062022715807
990231,"Economía/Agricultura.- Asaja pide que la retencion de ovejas y cabras acabe un mes antes para evitar ""graves perjuicios""",Asaja,negative,neutral,negative,120,NEU,0.5116756558418274,others,0.9754759073257446,0.04356757551431656,0.004235517233610153,0.015206955373287201
1024646,Las empresas tecnológicas españolas: mucha oferta y muy pocos candidatos,empresas tecnológicas españolas,negative,neutral,negative,72,NEG,0.9218089580535889,others,0.9893456101417542,0.07695174217224121,0.002913488307967782,0.020726915448904037
1026882,"El Gobierno, sin índice de precios para limitar los alquileres ni metodología para calcularlo",Gobierno,negative,neutral,negative,93,NEG,0.8189476132392883,others,0.9941043257713318,0.02699865773320198,0.004898376762866974,0.012224583886563778
1028555,Vodafone presenta un ERE para 515 empleados en España,Vodafone,negative,neutral,neutral,53,NEU,0.711440920829773,others,0.9879176020622253,0.013462149538099766,0.006830437574535608,0.007763514295220375
1048482,En la calle a la espera del Ingreso Mínimo Vital,Ingreso Mínimo Vital,negative,neutral,negative,48,NEU,0.5584232807159424,others,0.9832436442375183,0.03090960718691349,0.004601755179464817,0.010454608127474785
1048778,Los locales de ocio nocturno serán clausurados a lo largo de esta semana,locales de ocio nocturno,negative,neutral,negative,72,NEU,0.7501356601715088,others,0.9896126389503479,0.020714443176984787,0.006384100299328566,0.010337704792618752
1079922,La deuda de la Comunidad también es consecuencia de la adhesión al Fondo de Facilidad Financiera,deuda de la Comunidad,negative,neutral,negative,96,NEU,0.7331461310386658,others,0.9910839796066284,0.016672737896442413,0.008222787640988827,0.008302214555442333
1084959,"Las pensiones en España, rumbo hacia el iceberg",pensiones en España,negative,neutral,negative,47,NEG,0.8697344660758972,others,0.8013291954994202,0.06648845225572586,0.003945414442569017,0.021956991404294968
1105891,"Los españoles necesitan 7,5 años de sueldo íntegro para comprar una vivienda",españoles,negative,neutral,negative,76,NEU,0.6016053557395935,others,0.9776498079299927,0.29831477999687195,0.002893358701840043,0.05378995090723038
1121641,Volkswagen era consciente del fraude de las emisiones semanas antes de lo admitido,Volkswagen,negative,neutral,negative,82,NEG,0.5551368594169617,others,0.9401829838752747,0.01952201873064041,0.00580641720443964,0.008361686952412128
1150544,La venta de suelo cada vez cubre menos de lo que cuesta el Parque Central de Valencia,venta de suelo,negative,neutral,negative,85,NEG,0.8253426551818848,others,0.9839977025985718,0.053336936980485916,0.005031103268265724,0.009841373190283775
1184936,"Metro de Madrid comienza hoy los paros y critica unos servicios mínimos ""abusivos""",Metro de Madrid,negative,neutral,negative,82,NEG,0.9352142214775085,others,0.9886969327926636,0.034669168293476105,0.005475664045661688,0.016950655728578568
1275972,Alquilar un piso compartido en Aragón cuesta de media de 252 euros al mes,Alquilar un piso compartido,neutral,neutral,neutral,73,NEU,0.660999059677124,others,0.9406707286834717,0.021171171218156815,0.004578588530421257,0.009345500729978085
1304618,Isern Patentes y Marcas presenta un ERTE,Isern Patentes y Marcas,negative,neutral,neutral,40,NEG,0.5493679642677307,others,0.9924423694610596,0.014303565956652164,0.008177144452929497,0.010082721710205078
1305160,"Airbus plantea un ERTE para sus centros de Getafe, Illescas y Puerto Real",Airbus,negative,neutral,neutral,73,NEG,0.510081946849823,others,0.9903419017791748,0.013083875179290771,0.0060080853290855885,0.009139255620539188
1459601,Deutsche Bank cerrará un 25% de sus oficinas y venderá Postbank para ahorrar 3.500 millones,Deutsche Bank,negative,neutral,negative,91,NEU,0.7348730564117432,others,0.9764545559883118,0.016569890081882477,0.006982536520808935,0.008929313160479069
1462027,Banco Madrid intenta frenar la fuga de empleados,Banco Madrid,negative,neutral,neutral,48,NEG,0.5390400886535645,others,0.9878323078155518,0.02059369534254074,0.006787677761167288,0.00987408310174942
1463784,Los billetes de 100 euros en circulación marcan mínimos históricos en abril,billetes de 100 euros,negative,neutral,negative,75,NEU,0.6581952571868896,others,0.9770030975341797,0.024014512076973915,0.003915533889085054,0.010853218846023083
1569048,La Reina y la Princesa de Asturias cobrarán un sueldo fijo anual,Reina,positive,neutral,negative,64,NEU,0.8427919149398804,others,0.9933767914772034,0.014584469608962536,0.005057975184172392,0.008410786278545856
1574425,WhatsApp sufre un fallo de seguridad que permite a los 'hackers' leer conversaciones,WhatsApp,negative,neutral,negative,84,NEG,0.915424108505249,others,0.9558365345001221,0.026554709300398827,0.006603671237826347,0.01341469306498766
1576108,BNP Paribas suprimirá cerca de 1.600 empleos en su filial ucraniana,BNP Paribas,negative,neutral,neutral,67,NEU,0.7300044298171997,others,0.986336886882782,0.016399985179305077,0.0075126816518604755,0.008579046465456486
1580565,UGT relaciona el descenso del paro con la reducción de la población activa,descenso del paro,negative,neutral,neutral,74,NEG,0.6982647180557251,others,0.9921097159385681,0.011974235996603966,0.006449941545724869,0.008497239090502262
1581188,"Madrileños y vascos, en el ojo del huracán de las subidas del euribor",Madrileños y vascos,negative,neutral,negative,69,NEG,0.9067611694335938,others,0.8412973880767822,0.13217942416667938,0.002884829882532358,0.042880091816186905
1588795,El Banco de Inglaterra pone un drástico límite a las hipotecas para pinchar la burbuja inmobiliaria,Banco de Inglaterra,negative,neutral,positive,99,NEG,0.8864384293556213,others,0.9711048007011414,0.022350361570715904,0.005719791166484356,0.010899407789111137
1597977,Roche despedirá a unos 100 empleados en España,Roche,negative,neutral,neutral,46,NEU,0.6888342499732971,others,0.9835442900657654,0.016543244943022728,0.00701034115627408,0.009633621200919151
1603566,"Fernández de Sousa prestó 5,2 millones a su mujer para llevarlos a China",Fernández de Sousa,negative,neutral,neutral,72,NEU,0.7761686444282532,others,0.9792496562004089,0.07880080491304398,0.017844701185822487,0.018016183748841286
1680886,Telefónica recortará un 10% de su plantilla en la República Checa,Telefónica,negative,neutral,neutral,65,NEU,0.5891899466514587,others,0.9898603558540344,0.02868541330099106,0.007946274243295193,0.013715293258428574
1705731,La Fiscalía denuncia al presidente del Puerto de Valencia por posible malversación,presidente del Puerto de Valencia,negative,neutral,negative,82,NEG,0.5151442289352417,others,0.8972566723823547,0.00808048341423273,0.006301583722233772,0.006769699510186911
1784790,Competencia cuestiona las UTE en contratación pública,UTE,negative,neutral,negative,53,NEG,0.6276904344558716,others,0.9911659359931946,0.015262533910572529,0.007759265601634979,0.007989192381501198
1786919,Huelga la reforma,reforma,neutral,neutral,neutral,17,NEU,0.5780134201049805,others,0.9669694304466248,0.071466363966465,0.03122897446155548,0.0344327837228775
1833135,La OIT ve la reforma laboral en España insuficiente para atajar el uso del despido improcedente,reforma laboral en España,negative,neutral,negative,95,NEG,0.9292041659355164,others,0.9893524050712585,0.014183583669364452,0.006338287610560656,0.008638063445687294
1846226,El servicio de radio de la BBC entra en crisis por los despidos masivos,BBC,negative,neutral,negative,71,NEG,0.9321897625923157,others,0.9689059853553772,0.012346010655164719,0.005698326975107193,0.007984715513885021
1851618,El Hospital de Sant Pau negocia un ERE que afectará a unos 500 trabajadores,Hospital de Sant Pau,negative,neutral,neutral,75,NEG,0.6466291546821594,others,0.9794123768806458,0.009083058685064316,0.006566961295902729,0.007269340567290783
1893441,Ryanair cancela cuatro rutas en El Prat por la subida de las tasas aeroportuarias,Ryanair,negative,neutral,negative,81,NEG,0.7440040707588196,others,0.9859036803245544,0.024704506620764732,0.004939761478453875,0.011262334883213043
1896421,Los coches reservados en agosto y entregados en septiembre tributarán con dos tipos de IVA distintos,coches reservados en agosto,negative,neutral,negative,100,NEU,0.8624871969223022,others,0.9866184592247009,0.05001617595553398,0.003477024380117655,0.016841012984514236
1901698,Vestas aplica sus recortes en España y prescinde de 250 empleados,Vestas,negative,neutral,neutral,65,NEG,0.8368688821792603,others,0.9836595058441162,0.04175850749015808,0.007657575886696577,0.023923546075820923
3025311,Ford Almussafes anuncia un nuevo ERTE de 33 días,Ford Almussafes,negative,neutral,neutral,48,NEG,0.5436206459999084,others,0.9765243530273438,0.009827280417084694,0.007044913712888956,0.007633979897946119
3162652,"El nuevo mecanismo de ajuste de las pensiones no evitará el recorte de sus cuantías, según los expertos",ajuste de las pensiones,negative,neutral,negative,103,NEG,0.5807585120201111,others,0.9899481534957886,0.014102596789598465,0.00499724829569459,0.009458699263632298
3198051,"Caixa Penedès cerrará 39 oficinas, el 6% de su red",Caixa Penedès,negative,neutral,negative,50,NEU,0.6258108019828796,others,0.9887477159500122,0.017664600163698196,0.0085744084790349,0.010269382037222385
3208212,BBVA se suma a los recortes de plantilla de la banca,BBVA,negative,neutral,neutral,52,NEG,0.8984748721122742,others,0.9874032735824585,0.027148034423589706,0.0104147894307971,0.01419607549905777
3264610,"DIA, en la cuerda floja del IBEX",DIA,negative,neutral,negative,32,NEG,0.8217417001724243,others,0.9526811242103577,0.025943374261260033,0.008733099326491356,0.014818095602095127
3266545,Iglesias coloca un vicario en la negociación de los Presupuestos,Iglesias,negative,neutral,negative,64,NEU,0.5833356976509094,others,0.9929139614105225,0.01512795127928257,0.00608178973197937,0.009186547249555588
3288640,Afectados por el coronavirus demandarán a Torra por las residencias,Torra,negative,neutral,negative,67,NEG,0.5731244087219238,others,0.977156937122345,0.01197174284607172,0.005854510236531496,0.009273978881537914
3289713,"Galicia: protesta por el ERE del Santander, que afectará a 370 empleos",ERE del Santander,negative,neutral,neutral,70,NEG,0.7421942949295044,others,0.9833993911743164,0.011782816611230373,0.007070527877658606,0.008667685091495514
3333341,Farggi presenta un ERE para despedir a 153 trabajadores,Farggi,negative,neutral,neutral,55,NEG,0.5420411229133606,others,0.9833335280418396,0.009928615763783455,0.006812685169279575,0.007755158469080925
3339581,Iberdrola camufla sus problemas en España,Iberdrola,negative,neutral,neutral,41,NEG,0.8408424854278564,others,0.9813231229782104,0.10983885824680328,0.007241654209792614,0.03395384922623634
72449,"‘Arrivederci’ Alitalia, no se te echará de menos",Alitalia,negative,neutral,neutral,48,NEG,0.6855985522270203,sadness,0.96297287940979,0.021001150831580162,0.011989538557827473,0.019394656643271446
73483,Bancos y turísticas frenan el repunte de pagos de dividendos en 2021,Bancos y turísticas,negative,neutral,neutral,68,NEU,0.49237698316574097,others,0.9744352698326111,0.03129984810948372,0.004404591862112284,0.012972589582204819
77260,Squid: así colapsó la criptomoneda del ‘Juego del calamar’,Squid,negative,neutral,negative,58,NEU,0.4892061650753021,others,0.9669182896614075,0.03166446089744568,0.009091281332075596,0.013449711725115776
79183,El misterio de quién inventó el bitcóin llega a juicio,bitcóin,neutral,neutral,neutral,54,NEU,0.7414763569831848,others,0.9196963906288147,0.011058494448661804,0.008352946490049362,0.007696987595409155
91332,"Las ventas de vehículos de ocasión cae un 9,7% en el primer trimestre del año",ventas de vehículos de ocasión,negative,neutral,neutral,77,NEU,0.49499475955963135,others,0.9475477337837219,0.016009386628866196,0.004482571966946125,0.007001792546361685
107605,Hugo Boss advierte de que no cumplirá previsiones por el descenso de ventas en China,Hugo Boss,negative,neutral,neutral,84,NEG,0.6301389932632446,others,0.99044269323349,0.0112913204357028,0.007386595010757446,0.007583483122289181
119002,En libertad con cargos cuatro de los detenidos de la organización UPA Extremadura,detenidos de la organización UPA,positive,neutral,neutral,81,NEU,0.6617674827575684,others,0.99086993932724,0.00948204006999731,0.00930914655327797,0.009235852397978306
132572,Una sentencia avala que se pueda despedir a un miembro del comité de empresa,miembro del comité de empresa,negative,neutral,neutral,76,NEU,0.5518621802330017,others,0.9918286204338074,0.010723956860601902,0.007882857695221901,0.00602293387055397
138350,"Vara se siente ""engañado"" con la inversión de los Presupuestos en Extremadura",Vara,negative,neutral,neutral,77,NEG,0.9679127931594849,sadness,0.8223793506622314,0.011503073386847973,0.005984083749353886,0.007797631900757551
142233,"Repsol somete este viernes a su junta de accionistas el pago de un dividendo complementario de 0,45 euros",Repsol,neutral,neutral,neutral,105,NEU,0.7401418089866638,others,0.9888566136360168,0.011960810981690884,0.007188282907009125,0.007706166710704565
150654,Leopoldo del Nogal abandona el consejo de administración de El Corte Inglés,Leopoldo del Nogal,negative,neutral,neutral,75,NEG,0.5246680974960327,others,0.9936612844467163,0.008246772922575474,0.007560646161437035,0.006532827392220497
156169,Técnicas Reunidas y el reto de lograr nuevos contratos,Técnicas Reunidas,negative,neutral,neutral,54,POS,0.6339961886405945,others,0.980330765247345,0.024803748354315758,0.005257309880107641,0.010094364173710346
159246,Las gestoras catalanas frenan los reembolsos de sus fondos,gestoras catalanas,positive,neutral,neutral,58,NEG,0.7810498476028442,others,0.9740718007087708,0.0238740686327219,0.0040967511013150215,0.012443318031728268
172718,"Siemens Gamesa: el ajuste de plantilla no se hizo bien porque ""hubo mucho ruido y rumores""",Siemens Gamesa,negative,neutral,neutral,90,NEG,0.9054277539253235,others,0.9649214148521423,0.013628961518406868,0.005849678069353104,0.007872615940868855
220250,"El mayor fabricante mundial de semiconductores, afectado por un virus informático",fabricante mundial de semiconductores,negative,neutral,negative,81,NEG,0.8727956414222717,others,0.979453980922699,0.029121797531843185,0.005867218133062124,0.011412209831178188
235576,Un rebote que sabe a poco,Un rebote,negative,neutral,neutral,25,NEG,0.7946274876594543,others,0.870102047920227,0.04511062800884247,0.019633326679468155,0.026553964242339134
257274,El Popular cierra su semana negra con pérdidas de 800 millones en Bolsa,Popular,negative,neutral,negative,71,NEG,0.8669953942298889,others,0.9747691750526428,0.019982552155852318,0.007293716073036194,0.011269781738519669
278096,El bitcóin cae a mínimos de dos meses tras la prohibición de publicidad en Facebook,bitcóin,negative,neutral,negative,83,NEG,0.7570104002952576,others,0.9587143659591675,0.013824614696204662,0.007555653341114521,0.008091418072581291
286942,Realia gana un 74% menos en 2017 por los extraordinarios de 2016,Realia,negative,neutral,neutral,64,NEU,0.6617706418037415,others,0.9679543375968933,0.017594652250409126,0.00664654141291976,0.009096312336623669
333703,Comerciantes amenazan con denunciar a CaixaBank por vender electrodomésticos,CaixaBank,negative,neutral,neutral,76,NEG,0.714333176612854,others,0.9238768815994263,0.020787861198186874,0.0044837635941803455,0.011248283088207245
336115,La Airef considera que la política fiscal de los Presupuestos es «muy similar» a la de otros años,Presupuestos,neutral,neutral,neutral,97,NEG,0.7048178315162659,others,0.9928312301635742,0.015842357650399208,0.005937437526881695,0.008790560066699982
338511,La mudanza de la TDT para dar paso al 5G puede costar 350 millones en ayudas,mudanza de la TDT,negative,neutral,neutral,76,NEG,0.6537442207336426,others,0.9640867114067078,0.03657829761505127,0.004920389968901873,0.01318999845534563
341423,Bankinter ve “injusto” el impuesto a la banca y confía en que no salga adelante,impuesto a la banca,negative,neutral,neutral,79,NEG,0.897335946559906,others,0.9768120646476746,0.01797114871442318,0.009197077713906765,0.011292636394500732
345993,Gimeno pide la auditoría sobre contratación en el área de seguridad de ECI,área de seguridad de ECI,negative,neutral,neutral,74,NEU,0.7431283593177795,others,0.9924907088279724,0.00956951268017292,0.008778478018939495,0.007356690242886543
348705,Ibarrola dimite como presidente de Deoleo por motivos de salud,Ibarrola,negative,neutral,neutral,62,NEG,0.7536035776138306,others,0.9911210536956787,0.007435868959873915,0.00786489900201559,0.006756653543561697
370790,Calviño no considera «muy barata» la indemnización por despido de 20 días,indemnización por despido,negative,neutral,neutral,73,NEG,0.7819265127182007,others,0.9788150191307068,0.009518847800791264,0.006860427092760801,0.007803060580044985
395117,Primer reto de Villar-Mir II: Levantar un desplome de la acción del 77%,Villar-Mir II,negative,neutral,negative,71,NEG,0.500695526599884,others,0.9658343195915222,0.013121703639626503,0.006723498925566673,0.007970108650624752
401291,Baleares sanciona a Iberia con 448.000 euros por aplicar la cláusula 'no show',Iberia,negative,neutral,neutral,78,NEG,0.5141596794128418,others,0.9081978797912598,0.013943897560238838,0.006311229895800352,0.00856960192322731
437455,Acciones de Norwegian caen casi un 11 % tras anunciar ampliación de capital,Acciones de Norwegian,negative,neutral,neutral,75,NEG,0.47382494807243347,others,0.968920111656189,0.015528303571045399,0.006679929327219725,0.009896661154925823
440300,H&M gana un 22% menos pero aguanta el tirón en España: vende un 2% más,H&M,negative,neutral,neutral,70,NEU,0.5934301018714905,others,0.9769083261489868,0.020442264154553413,0.00856037437915802,0.010209073312580585
446280,"Albella (CNMV): ""La investigación interna de BBVA está tardando demasiado""",investigación interna de BBVA,negative,neutral,negative,74,NEG,0.9153774976730347,others,0.9879850745201111,0.011571443639695644,0.006883871741592884,0.00834559090435505
465406,El Sabadell da por fracasada su fusión con el BBVA,Sabadell,negative,neutral,neutral,50,NEG,0.8782253861427307,others,0.9898626804351807,0.017919139936566353,0.011009769514203072,0.010758497752249241
480843,"Departamento Transporte investiga Boeing, en fase final actualizar software",Boeing,negative,neutral,neutral,75,NEU,0.8820518851280212,others,0.9946271777153015,0.01231396198272705,0.007821700535714626,0.0072658793069422245
481226,"Liberbank gana 73 millones de euros en el primer semestre, un 14% menos",Liberbank,negative,neutral,neutral,71,NEU,0.6896737813949585,others,0.8941463232040405,0.022093970328569412,0.006974193267524242,0.009420150890946388
481550,Alcoa alerta de que peligra el futuro de su planta de aluminio en Lugo,Alcoa,negative,neutral,neutral,70,NEG,0.8848816156387329,others,0.9778552055358887,0.015307698398828506,0.007084312848746777,0.009334603324532509
513815,"La facturación trimestral del grupo PSA baja un 1,1 % interanual",grupo PSA,negative,neutral,neutral,64,NEG,0.5695173740386963,others,0.9712421894073486,0.01686755381524563,0.008757960051298141,0.008222978562116623
521878,Lyft pierde 1.138 millones dólares en primeros resultados tras salida a bolsa,Lyft,negative,neutral,neutral,77,NEU,0.5126033425331116,others,0.9801019430160522,0.014464959502220154,0.007934078574180603,0.008640844374895096
525528,Telefónica sale de la Bolsa de Argentina por su escaso volumen de negociación,Telefónica,negative,neutral,neutral,77,NEG,0.8813227415084839,others,0.9914747476577759,0.021220263093709946,0.007752770557999611,0.010262240655720234
528661,Sacyr batalla en el Tribunal Supremo contra la concesión del aeropuerto de Corvera a Aena,Sacyr,negative,neutral,neutral,89,NEG,0.6153935790061951,others,0.9874780178070068,0.008102823048830032,0.007757801562547684,0.00763777457177639
529945,"Thomas Cook cae un 14,72 % en Bolsa tras multiplicar por seis sus pérdidas",Thomas Cook,negative,neutral,neutral,74,NEG,0.6278706192970276,others,0.9365909695625305,0.014700635336339474,0.006361782550811768,0.008808253332972527
530346,Adif multará a adjudicatarias que pacten concursos con el 10 % del contrato,Adif,negative,neutral,neutral,75,NEU,0.7689945101737976,others,0.9811630845069885,0.020115699619054794,0.005381771828979254,0.008954819291830063
578829,El BCE concluye que Nordea tiene suficiente capital pero débil sistema datos,Nordea,negative,neutral,neutral,76,NEG,0.7713392972946167,others,0.9914423823356628,0.026151707395911217,0.006531605497002602,0.013459605164825916
582166,Continental revisa a la baja sus pronósticos de beneficio y facturación,Continental,negative,neutral,neutral,71,NEU,0.5179979205131531,others,0.9907735586166382,0.021717635914683342,0.008161187171936035,0.012509116902947426
587209,"Merlin gana 262 millones, un 45% menos, por la ausencia de extraordinarios",Merlin,negative,neutral,neutral,74,NEG,0.6517080664634705,others,0.9816422462463379,0.020347489044070244,0.006083672400563955,0.008239440619945526
604665,Natra escribe su punto final en bolsa: quedará excluida el 30 de agosto,Natra,negative,neutral,neutral,71,NEG,0.5828767418861389,others,0.9926153421401978,0.033953793346881866,0.017750311642885208,0.016251062974333763
612686,Ferrovial recurre la decisión judicial sobre la autopista canadiense ETR-407,Ferrovial,negative,neutral,neutral,76,NEU,0.7197359800338745,others,0.9926217794418335,0.01321989856660366,0.009123063646256924,0.008703749626874924
616056,Exconsejeros de Bankia niegan cualquier interés personal en la salida a Bolsa,Exconsejeros de Bankia,positive,neutral,neutral,77,NEG,0.6419717669487,others,0.9846057891845703,0.013780114240944386,0.004629539791494608,0.008868764154613018
616660,"Moody's hunde más a OHL en 'bono basura' tras sus ""pobres resultados"" trimestrales",Moody,negative,neutral,negative,82,NEG,0.9533376693725586,others,0.6878537535667419,0.015666421502828598,0.008391179144382477,0.009735074825584888
639924,"Los beneficios de Twitter se hunden un 95% en el tercer trimestre, hasta los 33 millones",beneficios de Twitter,negative,neutral,neutral,88,NEG,0.6076433658599854,others,0.9171507358551025,0.022413067519664764,0.005641210358589888,0.01152820885181427
666562,El sector del vapeo culpa a Sanidad de la reducción del 30% de las ventas,sector del vapeo,negative,neutral,neutral,73,NEG,0.9006993770599365,others,0.9632529616355896,0.0133500462397933,0.00659820856526494,0.008603988215327263
679525,Las principales aerolíneas europeas dejan de sobrevolar Irak e Irán,aerolíneas europeas,negative,neutral,negative,67,NEU,0.6293789148330688,others,0.9919058084487915,0.02751012146472931,0.0043650963343679905,0.013545230031013489
679619,Samsung prevé una caída del 34% de su beneficio en el cuarto trimestre,Samsung,negative,neutral,neutral,70,NEU,0.5824646949768066,others,0.9781081676483154,0.013903039507567883,0.007940717041492462,0.007850955240428448
680274,Walsh cesará como consejero delegado de IAG y Gallego le sucederá en el cargo,Walsh,negative,neutral,neutral,77,NEU,0.6228346228599548,others,0.9916104674339294,0.00885071326047182,0.008328473195433617,0.006729991640895605
